交易日期,买入股票代码,买入股票名称,选股下周期涨跌幅,资金曲线,累积净值
2011-01-31,sz000023 sz000526 sz002034 sz002058 sz002136 sz002174 ,深天地Ａ 旭飞投资 美欣达 威尔泰 安纳达 梅花伞 ,0.162961891042265,11.251690546823154,11.251690546823154
2011-02-28,sh600753 sh600768 sz000567 sz000638 sz002175 sz300013 ,东方银星 宁波富邦 海德股份 万方地产 广陆数测 新宁物流 ,0.04808099430926216,11.792683015974537,11.792683015974537
2011-03-31,sz000560 sz000803 sz002034 sz002174 sz300013 sz300023 ,昆百大Ａ 金宇车城 美欣达 梅花伞 新宁物流 宝德股份 ,0.02716314413767673,12.113009364507386,12.113009364507386
2011-04-29,sz000023 sz002174 sz300013 sz300023 sz300061 sz300063 ,深天地Ａ 梅花伞 新宁物流 宝德股份 康耐特 天龙集团 ,-0.06539397976722416,11.320891475204593,11.320891475204593
2011-05-31,sh600520 sh600593 sz000023 sz000526 sz002141 sz002174 ,三佳科技 大连圣亚 深天地Ａ 旭飞投资 蓉胜超微 梅花伞 ,0.03404844104625382,11.706350181189135,11.706350181189135
2011-06-30,sh600520 sz000004 sz000526 sz300013 sz300061 sz300063 ,中发科技 国农科技 旭飞投资 新宁物流 康耐特 天龙集团 ,0.08320514429471415,12.68037873717943,12.68037873717943
2011-07-29,sh600265 sh600856 sz000560 sz002141 sz002174 sz300061 ,景谷林业 长百集团 昆百大Ａ 蓉胜超微 梅花伞 康耐特 ,-0.03731988777668516,12.207148425742028,12.207148425742028
2011-08-31,sh600265 sh600992 sz002141 sz002354 sz002374 sz300056 ,景谷林业 贵绳股份 蓉胜超微 科冕木业 丽鹏股份 三维丝 ,-0.04687313143834415,11.634961153094846,11.634961153094846
2011-09-30,sz000526 sz002103 sz002374 sz300056 sz300084 sz300108 ,旭飞投资 广博股份 丽鹏股份 三维丝 海默科技 双龙股份 ,0.08534212453970791,12.62791345683693,12.62791345683693
2011-10-31,sz000526 sz000929 sz002247 sz002354 sz300084 sz300108 ,旭飞投资 兰州黄河 帝龙新材 科冕木业 海默科技 双龙股份 ,-0.033206196676635824,12.208588478973667,12.208588478973667
2011-11-30,sz000663 sz000929 sz002143 sz002224 sz300056 sz300084 ,永安林业 兰州黄河 高金食品 三力士 三维丝 海默科技 ,-0.2195129507433181,9.528645197543279,9.528645197543279
2011-12-30,sh600532 sh601007 sz000033 sz000524 sz300125 sz302132 ,华阳科技 金陵饭店 新都酒店 东方宾馆 易世达 中航电测 ,0.013694898064226635,9.659139022213816,9.659139022213816
2012-01-31,sh600532 sh600763 sz300056 sz300125 sz300156 ,华阳科技 通策医疗 三维丝 易世达 天立环保 ,0.1822752695030747,11.419761190655505,11.419761190655505
2012-02-29,sz000890 sz002057 sz002150 sz002352 sz300056 sz302132 ,法尔胜 中钢天源 江苏通润 鼎泰新材 三维丝 中航电测 ,-0.0601698368099588,10.732636023405062,10.732636023405062
2012-03-30,sh600558 sz000890 sz002352 sz300056 sz300125 sz302132 ,大西洋 法尔胜 鼎泰新材 三维丝 易世达 中航电测 ,0.05988502086421921,11.375360155594745,11.375360155594745
2012-04-27,sh600992 sz002119 sz002352 sz300053 sz300056 sz300125 ,贵绳股份 康强电子 鼎泰新材 欧比特 三维丝 易世达 ,0.0457113455363094,11.895343174267103,11.895343174267103
2012-05-31,sh600558 sh600661 sh600992 sz000593 sz000836 sz002504 ,大西洋 新南洋 贵绳股份 大通燃气 鑫茂科技 东光微电 ,-0.10245867415626264,10.676562083997947,10.676562083997947
2012-06-29,sh600265 sh600558 sh600992 sz000929 sz002150 sz300056 ,景谷林业 大西洋 贵绳股份 兰州黄河 江苏通润 三维丝 ,-0.08752941776357293,9.742048821068968,9.742048821068968
2012-07-31,sh600558 sh600889 sz000033 sz000663 sz002150 sz002427 ,大西洋 南京化纤 新都酒店 永安林业 江苏通润 尤夫股份 ,0.09036630071497909,10.622401734413694,10.622401734413694
2012-08-31,sh600265 sz002045 sz002139 sz002150 sz002188 sz002235 ,景谷林业 国光电器 拓邦股份 江苏通润 新嘉联 安妮股份 ,0.01922399984017642,10.826606783658352,10.826606783658352
2012-09-28,sh600992 sz000615 sz002125 sz002402 sz300056 sz300227 ,贵绳股份 湖北金环 湘潭电化 和而泰 三维丝 光韵达 ,0.09093884819030151,11.811165934373548,11.811165934373548
2012-10-31,sh600241 sh600419 sh600558 sh600605 sz002053 sz300056 ,时代万恒 新疆天宏 大西洋 汇通能源 云南盐化 三维丝 ,-0.12019185303361513,10.391560014233681,10.391560014233681
2012-11-30,sh600241 sh600605 sz000615 sz000626 sz000782 sz002235 ,时代万恒 汇通能源 湖北金环 如意集团 美达股份 安妮股份 ,0.11688757224941226,11.606204236181524,11.606204236181524
2012-12-31,sh600241 sh600753 sh600768 sz000803 sz002125 sz300056 ,时代万恒 东方银星 宁波富邦 金宇车城 湘潭电化 三维丝 ,0.1823335411622875,13.722404554017244,13.722404554017244
2013-01-31,sh600419 sz000615 sz000711 sz002098 sz002119 sz002504 ,新疆天宏 湖北金环 天伦置业 浔兴股份 康强电子 东光微电 ,0.02903522927573987,14.120837716457592,14.120837716457592
2013-02-28,sh600768 sz002125 sz002366 sz300173 sz300249 sz300282 ,宁波富邦 湘潭电化 丹甫股份 松德股份 依米康 汇冠股份 ,-0.050222545957347986,13.411653295286548,13.411653295286548
2013-03-29,sh600241 sz002125 sz002504 sz300065 sz300279 sz300282 ,时代万恒 湘潭电化 东光微电 海兰信 和晶科技 汇冠股份 ,-0.03499526310915069,12.942308959489289,12.942308959489289
2013-04-26,sh600768 sz000711 sz002113 sz002143 sz002504 sz300046 ,宁波富邦 天伦置业 天润控股 高金食品 东光微电 台基股份 ,0.12279349918960003,14.53154036421789,14.53154036421789
2013-05-31,sh600768 sz000004 sz002373 sz300092 sz300116 sz300173 ,宁波富邦 国农科技 联信永益 科新机电 坚瑞消防 松德股份 ,-0.14716108373680636,12.393063135854439,12.393063135854439
2013-06-28,sh600136 sz000711 sz002113 sz002125 sz002504 sz300065 ,道博股份 天伦置业 天润控股 湘潭电化 东光微电 海兰信 ,0.1215864882044928,13.899892160639538,13.899892160639538
2013-07-31,sh600520 sh600892 sz000004 sz002125 sz300092 sz300211 ,中发科技 宝诚股份 国农科技 湘潭电化 科新机电 亿通科技 ,0.1187104469863709,15.54995457209141,15.54995457209141
2013-08-30,sh600892 sz000004 sz300092 sz300095 sz300211 sz300280 ,宝诚股份 国农科技 科新机电 华伍股份 亿通科技 南通锻压 ,0.06494785809605697,16.559890815039736,16.559890815039736
2013-09-30,sh600136 sh600520 sz002034 sz300173 sz300280 sz300329 ,道博股份 中发科技 美欣达 松德股份 南通锻压 海伦钢琴 ,-0.024635360266962447,16.15193193882967,16.15193193882967
2013-10-31,sh600520 sz000004 sz000711 sz300023 sz300279 sz300354 ,中发科技 国农科技 天伦置业 宝德股份 和晶科技 东华测试 ,0.16072880617103857,18.748012676713632,18.748012676713632
2013-11-29,sh600136 sh600892 sz000004 sz000711 sz000923 sz002058 ,道博股份 宝诚股份 国农科技 天伦置业 河北宣工 威尔泰 ,-0.07142146306658259,17.40900218175191,17.40900218175191
2013-12-31,sh600099 sh600520 sh600715 sh600892 sz000711 sz000923 ,林海股份 中发科技 松辽汽车 宝诚股份 天伦置业 河北宣工 ,0.01839857643594467,17.729303039066398,17.729303039066398
2014-01-30,sh600099 sh600338 sz000711 sz000803 sz000856 sz300243 ,林海股份 西藏珠峰 天伦置业 金宇车城 冀东装备 瑞丰高材 ,0.07569988656651083,19.07140926802702,19.07140926802702
2014-02-28,sh600892 sz000546 sz300023 sz300092 sz300173 sz300243 ,宝诚股份 光华控股 宝德股份 科新机电 松德股份 瑞丰高材 ,-0.02456222609617531,18.602973001613044,18.602973001613044
2014-03-31,sh600455 sh600520 sh600892 sz300023 sz300092 sz300173 ,博通股份 中发科技 宝诚股份 宝德股份 科新机电 松德股份 ,0.15668971564924572,21.517867551466388,21.517867551466388
2014-04-30,sh600603 sh600768 sz000038 sz000546 sz002125 sz300321 ,大洲兴业 宁波富邦 深大通 光华控股 湘潭电化 同大股份 ,0.05191862578793427,22.635045664625306,22.635045664625306
2014-05-30,sh600444 sz000038 sz000668 sz000838 sz002058 sz002125 ,国通管业 深大通 荣丰控股 国兴地产 威尔泰 湘潭电化 ,0.09072986653952397,24.68872033689279,24.68872033689279
2014-06-30,sh600656 sh600892 sz000023 sz000803 sz002066 sz300092 ,博元投资 宝诚股份 深天地Ａ 金宇车城 瑞泰科技 科新机电 ,0.12266271466948364,27.717105795131747,27.717105795131747
2014-07-31,sh600444 sh600892 sz000004 sz000803 sz002034 sz002072 ,国通管业 宝诚股份 国农科技 金宇车城 美欣达 德棉股份 ,0.16089487743095465,32.17664613478027,32.17664613478027
2014-08-29,sh600593 sz000004 sz000923 sz002044 sz300087 sz300321 ,大连圣亚 国农科技 河北宣工 江苏三友 荃银高科 同大股份 ,0.2958260338305978,41.69533574280295,41.69533574280295
2014-09-30,sh600136 sh600768 sz000038 sz000803 sz002034 sz002125 ,道博股份 宁波富邦 深大通 金宇车城 美欣达 湘潭电化 ,0.0041928771944181875,41.870159165152565,41.870159165152565
2014-10-31,sh600136 sh600137 sh600444 sh600539 sz002125 sz300092 ,道博股份 浪莎股份 国通管业 狮头股份 湘潭电化 科新机电 ,0.04040354240099475,43.56186191631821,43.56186191631821
2014-11-28,sh600444 sh600603 sh600768 sz000004 sz000546 sz002125 ,国通管业 大洲兴业 宁波富邦 国农科技 光华控股 湘潭电化 ,-0.1798048982668783,35.72922576613881,35.72922576613881
2014-12-31,sh600455 sh600768 sz000004 sz000803 sz300092 sz300174 ,博通股份 宁波富邦 国农科技 金宇车城 科新机电 元力股份 ,0.1407792944407802,40.75916096041118,40.75916096041118
2015-01-30,sh600419 sh600593 sz002034 sz300143 sz300176 sz300211 ,天润乳业 大连圣亚 美欣达 星河生物 鸿特精密 亿通科技 ,0.07154770438707025,43.67538535987169,43.67538535987169
2015-02-27,sh600137 sh600241 sh600593 sh600603 sz300023 sz300176 ,浪莎股份 时代万恒 大连圣亚 大洲兴业 宝德股份 鸿特精密 ,0.28851870296442184,56.27655089537317,56.27655089537317
2015-03-31,sh600421 sh600444 sh600455 sh600539 sz000567 sz002352 ,仰帆控股 国通管业 博通股份 狮头股份 海德股份 鼎泰新材 ,0.23228647771848077,69.34883268100423,69.34883268100423
2015-04-30,sh600241 sh600419 sh600593 sz000004 sz002058 sz002193 ,时代万恒 天润乳业 大连圣亚 国农科技 威尔泰 山东如意 ,0.3549635212076685,93.96513852109493,93.96513852109493
2015-05-29,sh600241 sh600385 sh600506 sh600892 sz000004 sz000985 ,时代万恒 山东金泰 香梨股份 宝诚股份 国农科技 大庆华科 ,0.26819148773284596,119.16578881609033,119.16578881609033
2015-06-30,sh600213 sh600306 sh600506 sh600593 sz300176 sz300268 ,亚星客车 商业城 香梨股份 大连圣亚 鸿特精密 万福生科 ,-0.1552151645332842,100.66945129826227,100.66945129826227
2015-07-31,sh600241 sh600506 sh600603 sz002193 sz300046 sz300330 ,时代万恒 香梨股份 大洲兴业 山东如意 台基股份 华虹计通 ,0.27040612282425003,127.89108731067004,127.89108731067004
2015-08-31,sh600605 sh600768 sz000803 sz002193 sz300174 sz300176 ,汇通能源 宁波富邦 金宇车城 山东如意 元力股份 鸿特精密 ,-0.00991402313834977,126.62317211188335,126.62317211188335
2015-09-30,sh600137 sz000803 sz000856 sz002034 sz002715 sz300260 ,浪莎股份 金宇车城 冀东装备 美欣达 登云股份 新莱应材 ,0.26355492345417075,159.99533254535504,159.99533254535504
2015-10-30,sh600506 sz000723 sz000785 sz002205 sz002627 sz002715 ,香梨股份 美锦能源 武汉中商 国统股份 宜昌交运 登云股份 ,0.23198745350215288,197.1122423147821,197.1122423147821
2015-11-30,sh600506 sz000723 sz002057 sz002679 sz300106 sz300372 ,香梨股份 美锦能源 中钢天源 福建金森 西部牧业 欣泰电气 ,0.2159951039935848,239.68752159197214,239.68752159197214
2015-12-31,sh600419 sh600681 sh600719 sh600985 sz002193 sz300029 ,天润乳业 万鸿集团 大连热电 雷鸣科化 山东如意 天龙光电 ,-0.3131510750776666,164.62911652274465,164.62911652274465
2016-01-29,sh600099 sh600213 sh600768 sz000856 sz002109 sz300176 ,林海股份 亚星客车 宁波富邦 冀东装备 兴化股份 鸿特精密 ,0.23773680674398,203.76751698194457,203.76751698194457
2016-02-29,sh600099 sz002193 sz002205 sz002627 sz300092 sz300268 ,林海股份 山东如意 国统股份 宜昌交运 科新机电 万福生科 ,0.23190400307709802,251.02201986713806,251.02201986713806
2016-03-31,sz000610 sz000856 sz002193 sz002715 sz300106 sz300176 ,西安旅游 冀东装备 山东如意 登云股份 西部牧业 鸿特精密 ,0.11523882266578123,279.9495018998134,279.9495018998134
2016-04-29,sh600444 sz300062 sz300120 sz300174 sz300321 sz300417 ,国机通用 中能电气 经纬电材 元力股份 同大股份 南华仪器 ,0.027783700588699167,287.7275350405533,287.7275350405533
2016-05-31,sz000929 sz002205 sz002627 sz300120 sz300268 sz300344 ,兰州黄河 国统股份 宜昌交运 经纬电材 万福生科 太空板业 ,0.07106751225339236,308.1756151626862,308.1756151626862
2016-06-30,sh600137 sh600448 sh600605 sz000785 sz000929 sz300268 ,浪莎股份 华纺股份 汇通能源 武汉中商 兰州黄河 万福生科 ,0.026971696909555476,316.48763444977,316.48763444977
2016-07-29,sh600213 sh600444 sz000929 sz002715 sz300029 sz300268 ,亚星客车 国机通用 兰州黄河 登云股份 天龙光电 万福生科 ,0.1037199165874263,349.313705495852,349.313705495852
2016-08-31,sh600137 sh600228 sh600561 sh600731 sh600857 sz300192 ,浪莎股份 昌九生化 江西长运 湖南海利 宁波中百 科斯伍德 ,0.07672045817546636,376.1132130284637,376.1132130284637
2016-09-30,sh600148 sh600213 sz002057 sz002715 sz300126 sz300275 ,长春一东 亚星客车 中钢天源 登云股份 锐奇股份 梅安森 ,0.06621450370932314,401.01736276766235,401.01736276766235
2016-10-31,sh600099 sh600385 sz002057 sz300029 sz300268 sz300330 ,林海股份 山东金泰 中钢天源 天龙光电 万福生科 华虹计通 ,0.03917301357259695,416.726421362207,416.726421362207
2016-11-30,sh600099 sh600444 sz002057 sz002715 sz300029 sz300330 ,林海股份 国机通用 中钢天源 登云股份 天龙光电 华虹计通 ,0.09765833902148802,457.4232314988089,457.4232314988089
2016-12-30,sh600241 sz002248 sz002760 sz300354 sz300405 sz300472 ,时代万恒 华东数控 凤形股份 东华测试 科隆精化 新元科技 ,-0.0845583900264486,418.74425948257414,418.74425948257414
2017-01-26,sz300029 sz300120 sz300321 sz300330 sz300354 sz300483 ,天龙光电 经纬电材 同大股份 华虹计通 东华测试 沃施股份 ,0.03821247788465976,434.74551523738023,434.74551523738023
2017-02-28,sh600455 sz002715 sz300321 sz300330 sz300354 sz300483 ,博通股份 登云股份 同大股份 华虹计通 东华测试 沃施股份 ,-0.08100421873096741,399.52929442878434,399.52929442878434
2017-03-31,sh600423 sz002633 sz002667 sz002715 sz300029 sz300321 ,柳化股份 申科股份 鞍重股份 登云股份 天龙光电 同大股份 ,-0.10431741042017684,357.85143304697317,357.85143304697317
2017-04-28,sh600385 sh600423 sh600561 sz002633 sz300321 sz300483 ,山东金泰 柳化股份 江西长运 申科股份 同大股份 沃施股份 ,-0.05501707137737677,338.1634952125313,338.1634952125313
2017-05-31,sh600213 sh600506 sh600561 sz300243 sz300330 sz300483 ,亚星客车 香梨股份 江西长运 瑞丰高材 华虹计通 沃施股份 ,0.044750659242229984,353.2965345549488,353.2965345549488
2017-06-30,sh600213 sh600506 sh600561 sz300243 sz300321 sz300330 ,亚星客车 香梨股份 江西长运 瑞丰高材 同大股份 华虹计通 ,0.04215648640534919,368.19027511097147,368.19027511097147
2017-07-31,sh600768 sz002633 sz300243 sz300330 sz300483 sz300489 ,宁波富邦 申科股份 瑞丰高材 华虹计通 沃施股份 中飞股份 ,0.06623445879230339,392.577158715536,392.577158715536
2017-08-31,sh600455 sh600778 sz000713 sz002667 sz300243 sz300387 ,博通股份 友好集团 丰乐种业 鞍重股份 瑞丰高材 富邦股份 ,0.022192078396283454,401.2892617983414,401.2892617983414
2017-09-29,sh600561 sh600593 sh600605 sh600768 sz002633 sz300489 ,江西长运 大连圣亚 汇通能源 宁波富邦 申科股份 中飞股份 ,-0.013497221416717609,395.872971779698,395.872971779698
2017-10-31,sh600561 sz300028 sz300218 sz300330 sz300405 sz300540 ,江西长运 金亚科技 安利股份 华虹计通 科隆股份 深冷股份 ,-0.11549703580085069,350.1508169854691,350.1508169854691
2017-11-30,sh600444 sh603029 sh603031 sz300022 sz300540 sz300551 ,国机通用 天鹅股份 安德利 吉峰农机 深冷股份 古鳌科技 ,0.06555510531215347,373.1049906680881,373.1049906680881
2017-12-29,sh600302 sh600561 sz002209 sz002633 sz300028 sz300092 ,标准股份 江西长运 达意隆 申科股份 金亚科技 科新机电 ,-0.06124786153968831,350.25310785988233,350.25310785988233
2018-01-31,sh600778 sz002209 sz300028 sz300139 sz300540 sz300551 ,友好集团 达意隆 金亚科技 晓程科技 深冷股份 古鳌科技 ,-0.03962763529772184,336.37340543971726,336.37340543971726
2018-02-28,sh603029 sz000929 sz002633 sz002816 sz300028 sz300551 ,天鹅股份 兰州黄河 申科股份 和科达 金亚科技 古鳌科技 ,0.18070804539509244,397.1587860596195,397.1587860596195
2018-03-30,sh600193 sh600573 sz000995 sz002209 sz300022 sz300028 ,创兴资源 惠泉啤酒 皇台酒业 达意隆 吉峰农机 金亚科技 ,-0.058579642627948236,373.8933663056972,373.8933663056972
2018-04-27,sh600193 sh603090 sz000929 sz000995 sz002633 sz002816 ,创兴资源 宏盛股份 兰州黄河 皇台酒业 申科股份 和科达 ,0.024175029179519747,382.9322493461663,382.9322493461663
